GPU ID:  0
Load model: data/trained_model/manhattan_sdf_renew/scannet_0050/latest.pth
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 122.48it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 161.81it/s]
eta: 0:06:10  epoch: 2  step: 2058  rgb_loss: 0.1322  depth_loss: 0.0669  joint_loss: 0.2449  cross_entropy_loss: 0.8406  eikonal_loss: 0.1093  loss: 0.6426  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3772  lr: 0.000456  max_mem: 4611
eta: 0:06:09  epoch: 2  step: 2059  rgb_loss: 0.1296  depth_loss: 0.0713  joint_loss: 0.2506  cross_entropy_loss: 0.8327  eikonal_loss: 0.1140  loss: 0.6413  beta: 0.0202  theta: -0.1046  data: 0.0153  batch: 0.3772  lr: 0.000456  max_mem: 4611
eta: 0:06:09  epoch: 2  step: 2060  rgb_loss: 0.1341  depth_loss: 0.0716  joint_loss: 0.2428  cross_entropy_loss: 0.8250  eikonal_loss: 0.1156  loss: 0.6418  beta: 0.0202  theta: -0.1046  data: 0.0149  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:08  epoch: 2  step: 2061  rgb_loss: 0.1328  depth_loss: 0.0737  joint_loss: 0.2488  cross_entropy_loss: 0.8190  eikonal_loss: 0.1071  loss: 0.6391  beta: 0.0202  theta: -0.1046  data: 0.0150  batch: 0.3769  lr: 0.000456  max_mem: 4611
eta: 0:06:07  epoch: 2  step: 2062  rgb_loss: 0.1284  depth_loss: 0.0728  joint_loss: 0.2458  cross_entropy_loss: 0.8036  eikonal_loss: 0.1084  loss: 0.6261  beta: 0.0202  theta: -0.1046  data: 0.0150  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:07  epoch: 2  step: 2063  rgb_loss: 0.1271  depth_loss: 0.0720  joint_loss: 0.2405  cross_entropy_loss: 0.8043  eikonal_loss: 0.1060  loss: 0.6239  beta: 0.0202  theta: -0.1046  data: 0.0150  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:06  epoch: 2  step: 2064  rgb_loss: 0.1241  depth_loss: 0.0728  joint_loss: 0.2448  cross_entropy_loss: 0.8088  eikonal_loss: 0.1071  loss: 0.6243  beta: 0.0202  theta: -0.1047  data: 0.0150  batch: 0.3769  lr: 0.000456  max_mem: 4611
eta: 0:06:06  epoch: 2  step: 2065  rgb_loss: 0.1208  depth_loss: 0.0731  joint_loss: 0.2400  cross_entropy_loss: 0.7920  eikonal_loss: 0.1107  loss: 0.6129  beta: 0.0202  theta: -0.1047  data: 0.0150  batch: 0.3767  lr: 0.000456  max_mem: 4611
eta: 0:06:05  epoch: 2  step: 2066  rgb_loss: 0.1176  depth_loss: 0.0755  joint_loss: 0.2436  cross_entropy_loss: 0.7790  eikonal_loss: 0.1148  loss: 0.6063  beta: 0.0202  theta: -0.1047  data: 0.0149  batch: 0.3767  lr: 0.000456  max_mem: 4611
eta: 0:06:04  epoch: 2  step: 2067  rgb_loss: 0.1204  depth_loss: 0.0752  joint_loss: 0.2349  cross_entropy_loss: 0.7847  eikonal_loss: 0.1177  loss: 0.6115  beta: 0.0202  theta: -0.1048  data: 0.0149  batch: 0.3768  lr: 0.000456  max_mem: 4611
